date,棉花滩水力发电,古田溪水力发电,宁德水力发电,池潭水力发电,金湖水力发电,华安水力发电,太禹水力发电,安砂水力发电,南平水力发电,沙县水力发电,高砂水力发电,万安溪水力发电,贡川水力发电,周宁能源水力发电,双口渡水力发电,丰海水力发电,西门水力发电,南靖水力发电,银河水力发电,合溪水力发电,金溪水力发电,华成水力发电,周宁抽蓄水力发电,福清风力发电,漳平风力发电,连江风力发电,安溪风力发电,宁化风力发电,泉惠风力发电,尤溪风力发电,连城风力发电,海坛海峡风力发电,厦门能源光伏发电,漳州光伏发电,沙县光伏发电,古田光伏发电,连城光伏发电,宁化光伏发电,宁德光伏发电,南平光伏发电,金湖光伏发电,漳平光伏发电,龙岩光伏发电,三明光伏光伏发电,福清光伏光伏发电,安溪光伏光伏发电,泰宁光伏发电,邵武光伏光伏发电,芗城光伏发电,尤溪光伏光伏发电,厦门智慧光伏发电,产业小计火力发电,产业小计水力发电,产业小计风力发电,产业小计光伏发电,产业小计合计,可门#1,可门#2,可门#3,可门#4,邵武#3,邵武#4,永安#7,永安#8,漳平#5,漳平#6,厦门#1,棉花滩#1,棉花滩#2,棉花滩#3,棉花滩#4,白沙#1,白沙#2,永福#1,永福#2,古田溪一级#7,古田溪一级#8,古田溪二级#1,古田溪二级#2,古田溪三级#1,古田溪三级#2,古田溪四级#1,古田溪四级#2,芹山#1,芹山#2,周宁#1,周宁#2,池潭#1,池潭#2,池潭#3,高唐#1,高唐#2,良浅#1,良浅#2,良浅#3,大言#1,大言#2,范厝#1,范厝#2,范厝#3,北溪#1,北溪#2,北溪#3,北溪#4,北溪#5,北溪#6,北溪#7,北溪#8,北溪#9,孔头#1,孔头#2,孔头#3,华安#1,华安#2,华安#3,华安#4,华安#5,华安#6,太禹#1,安砂#1,安砂#2,安砂#3,峡阳#1,峡阳#2,峡阳#3,照口#1,照口#2,照口#3,沙县#1,沙县#2,沙县#3,高砂#1,高砂#2,高砂#3,高砂#4,万安溪#1,万安溪#2,万安溪#3,贡川#1,贡川#2,后垄溪二级#1,后垄溪二级#2,双口渡#1,双口渡#2,丰海#1,丰海#2,西门#1,西门#2,南靖#1,南靖#2,南靖#3,银河#1,银河#2,合溪#1,合溪#2,金溪#1,华成#1,华成#2,龙湾抽蓄#1,龙湾抽蓄#2,龙湾抽蓄#3,龙湾抽蓄#4,牛头尾#1-20,鲤鱼山#21_36,鲤鱼山#37_44,青屿#45-51,赤礁#1_12,龙潭#13_25,大西岭,红尖山,风吹岭,白云岭,青洋#1_22,青洋#23_31,宁化一期,泉惠,珠峰,连城,泽朗#1_46,厦门创业人1.165MWp分布式光伏,福建华电厦门22.8MWP分布式光伏,华电厦门二期8MWp分布式光伏,晋江深沪光伏一期,晋江鞋坊城光伏,诏安一期,东山保税物流,福建华电漳州开发区福钢15MW分布式光伏,沙县工业园,沙县整区金沙园一期3.533MW分布式光伏,古田吉巷前垅一期,新罗龙州,宁化华侨经济开发区,宁化奔鹿园区,宁德时代产业园一期,宁德时代产业园二期,建瓯根艺园,将乐积善工业园区一期,将乐积善工业园区二期,漳平木竹制品孵化园,漳平工业园区一期,漳平工业园区二期,长汀工贸新城一期12.564MW分布式光伏,龙岩南方置业及美食城6.67MW分布式光伏,龙兴公路港物流园5.24MW 分布式光伏发电项目,三明金叶光伏发电项目,福清三锋光伏发电项目,福建华电泉州健为及中闽5MW分布式光伏项目,泰宁县大洋坪工业园一期,华电南平邵武城南3.4MW分布式光伏,福建华电武夷新区海源6MW分布式光伏,福建华电漳州三宝钢铁5.096MW分布式光伏,鑫友鹏纺织有限公司一期2MW分布式光伏,厦门集美后溪综合智慧能源项目屋顶光伏一期,total_pow_generation
2021-01-16,114.49,125.66,35.52,135.47,154.36,52.94,43.33,28.6,52.11,14.17,16.06,2.93,10.32,0.0,0.0,13.366,7.8,1.44,17.726399999999998,3.3216,0.0,0.23,0.0,264.11,34.44,160.56,113.69,22.81,72.54,66.72,19.88,54.6683,11.170000000000002,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8632.84,829.8439999999998,809.4182999999999,16.220000000000002,10288.3223,1029.0,1126.0,1024.0,1140.0,1053.0,1056.0,700.77,509.64,521.02,441.01,32.4,0.0,34.15,63.0,0.0,0.0,12.3,5.04,0.0,0.0,46.84,56.2,0.0,10.16,0.0,12.46,0.0,5.82,0.0,29.7,0.0,0.0,50.2,85.27,0.0,31.56,6.96,5.01,12.66,24.0,0.0,12.77,0.0,21.11,0.0,1.9,0.0,1.33,0.0,0.27,0.0,0.0,0.5,22.87,13.42,0.0,0.0,0.0,0.0,0.0,52.94,0.0,43.33,5.88,22.72,0.0,19.56,1.93,0.0,30.62,0.0,0.0,0.0,14.17,0.0,0.0,0.0,9.84,6.22,0.0,0.0,2.93,2.58,7.74,0.0,0.0,0.0,0.0,0.0,13.366,0.0,7.8,0.0,1.44,0.0,8.7768,8.9496,3.3216,0.0,0.0,0.03,0.2,,,,,54.68,58.4,28.42,48.64,40.69,33.28,17.41,17.03,86.03,74.53,78.9,34.79,22.81,72.54,66.72,19.88,54.6683,,5.93,2.22,1.8,1.22,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8632.84
2021-01-17,110.82,123.75,39.0,128.78,138.04999999999998,43.68,40.0,28.96,80.21000000000001,15.45,17.02,2.95,10.92,0.0,0.0,12.25,5.470000000000001,0.252,17.6904,4.608,0.0,1.82,0.0,272.78000000000003,120.85,141.38,111.82,67.75,102.69,50.18,56.42,64.33,11.63,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8553.194,821.6804,988.2,16.41,10379.484400000005,1170.0,1224.0,1014.0,1171.0,924.0,918.0,702.48,511.4,481.056,420.558,16.7,0.0,58.09,0.0,35.15,12.78,0.0,0.0,4.8,0.0,45.24,54.5,0.0,11.14,0.0,4.93,7.94,0.0,6.6,32.4,0.0,0.0,49.44,79.34,0.0,25.23,8.77,13.5,0.0,22.7,0.0,19.09,0.0,11.7,0.0,1.91,0.0,1.32,0.0,0.27,0.0,0.0,0.61,21.29,11.66,0.0,0.0,0.0,0.0,0.0,43.68,0.0,40.0,6.0,22.96,0.0,32.29,3.22,0.0,36.95,3.85,3.9,0.0,15.45,0.0,0.0,0.0,17.02,0.0,2.95,0.0,0.0,10.92,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.65,4.82,0.0,0.252,0.0,8.7552,8.9352,4.608,0.0,0.0,0.0,1.82,,,,,61.22,68.01,29.27,54.72,20.74,38.82,41.31,79.54,69.96,71.42,78.99,32.83,67.75,102.69,50.18,56.42,64.33,,5.88,2.15,2.15,1.45,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8553.194000000001
2021-01-18,112.45,20.79,36.48,137.78,152.25000000000003,35.62,39.23,28.64,57.75,14.82,16.07,2.98,9.81,0.0,0.0,11.9,8.76,0.32,17.6328,3.0336,0.0,1.8,0.0,185.4,69.87,38.1,54.57,34.82,51.95,14.13,26.88,47.5458,11.61,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9165.422,708.1164,523.2657999999999,16.419999999999998,10413.22419999999,1195.0,1159.0,1191.0,1238.0,1092.0,1090.0,702.08,510.85,516.444,440.448,30.6,0.0,35.91,23.31,35.41,6.72,6.3,4.8,0.0,0.0,7.51,8.48,0.0,0.0,2.14,0.0,2.66,6.78,0.0,29.7,0.0,0.0,50.38,87.4,0.0,32.61,15.23,0.0,12.02,24.48,0.0,12.61,0.0,18.63,0.69,1.01,0.0,1.31,0.0,0.26,0.0,0.0,0.54,20.02,12.84,0.0,0.0,4.11,4.02,0.0,27.49,0.0,39.23,6.48,22.16,0.0,25.68,0.0,0.0,0.0,32.07,0.0,11.63,3.19,0.0,0.0,0.0,16.07,0.0,0.0,0.0,2.98,9.81,0.0,0.0,0.0,0.0,0.0,0.0,11.9,8.76,0.0,0.0,0.32,0.0,8.7264,8.9064,3.0336,0.0,0.0,0.0,1.8,,,,,25.38,39.31,16.97,33.23,36.29,34.22,24.46,45.41,17.4,20.7,37.18,17.39,34.82,51.95,14.13,26.88,47.5458,,5.85,2.14,2.16,1.46,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9165.422
2021-01-19,123.68,134.11,33.9,139.29,149.01,49.09,41.54,28.96,68.06,13.52,15.08,2.95,11.88,0.0,0.0,13.587,8.06,0.738,17.5824,4.0992,0.0,1.79,0.0,292.42,27.81,114.87,103.01,14.75,77.73,89.38,10.92,63.1226,11.98,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8991.02,856.9265999999999,794.0125999999999,16.82,10658.779199999995,1122.0,1192.0,1092.0,1209.0,1019.0,1127.0,702.35,509.41,533.76,451.0,33.5,0.0,35.66,23.31,35.91,11.7,12.3,0.0,4.8,0.0,48.57,56.57,0.0,0.0,13.47,0.0,15.5,0.0,6.0,27.9,0.0,0.0,48.85,90.44,0.0,32.05,11.54,0.0,15.14,22.73,0.0,20.06,11.02,1.4,0.0,1.62,0.0,1.23,0.0,0.26,0.0,0.0,0.52,19.46,11.98,0.0,0.0,1.35,1.14,0.0,46.6,0.0,41.54,8.16,20.8,0.0,23.06,7.19,0.0,0.0,37.81,0.0,4.3,9.22,0.0,0.0,9.49,5.59,0.0,0.0,2.95,0.0,8.67,3.21,0.0,0.0,0.0,0.0,0.0,13.587,8.06,0.0,0.0,0.738,0.0,8.6976,8.8848,4.0992,0.0,0.0,0.0,1.79,,,,,54.34,64.62,29.13,52.6,48.73,43.0,16.27,11.54,64.85,50.02,72.57,30.44,14.75,77.73,89.38,10.92,63.1226,,6.1,2.22,2.18,1.48,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8991.02
2021-01-20,109.14,19.680000000000003,41.94,128.12,135.81,56.59,43.06,35.3,58.44,17.35,18.75,2.9,13.5,0.0,7.29,13.68,9.19,0.414,17.53,5.9424,0.0,1.78,0.0,229.96,5.62,66.2,24.69,32.5,39.94,41.62,20.3,58.2821,9.2,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8339.78,736.4063999999998,519.1121,12.12,9607.418500000003,945.0,1103.0,945.0,1136.0,899.0,1165.0,701.02,511.03,492.98,415.4,26.35,0.0,34.78,18.02,35.28,13.8,2.7,4.56,0.0,0.0,7.28,8.3,0.0,2.08,0.0,2.02,0.0,5.94,0.0,36.0,0.0,0.0,49.44,78.68,0.0,28.44,11.01,0.0,14.94,22.34,0.0,5.74,11.23,10.03,0.0,1.92,0.0,1.28,0.0,0.26,0.0,0.0,0.65,17.47,2.02,8.48,0.0,3.69,3.66,0.0,49.24,0.0,43.06,14.16,13.96,7.18,2.93,16.72,6.14,11.69,20.96,0.0,2.91,14.44,0.0,0.0,18.75,0.0,0.0,2.9,0.0,0.0,0.0,13.5,0.0,0.0,1.5,5.79,0.0,13.68,9.19,0.0,0.0,0.414,0.0,8.67,8.86,5.9424,0.0,0.0,0.0,1.78,,,,,36.93,45.25,21.63,41.85,44.49,39.81,3.49,2.13,34.35,31.85,17.54,7.15,32.5,39.94,41.62,20.3,58.2821,,4.34,1.56,1.9,1.4,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8339.78
2021-01-21,91.99,20.35,35.52,136.55,145.14999999999998,48.52,35.99,42.212,64.75,18.95,19.2,2.9,15.03,0.0,7.02,16.843,9.62,0.396,17.4888,4.2432,0.0,1.75,0.0,149.94,2.04,42.58,5.44,12.9,13.19,6.23,3.5,42.7473,11.85,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8243.04,734.473,278.56730000000005,16.740000000000002,9272.820300000005,1043.0,1196.0,855.0,1031.0,907.0,1051.0,702.02,510.56,495.17,424.69,27.6,0.0,35.53,39.06,0.0,12.6,0.0,4.8,0.0,0.0,7.95,8.47,0.0,0.0,1.99,0.0,1.94,0.0,5.82,29.7,0.0,0.0,48.67,87.88,0.0,29.66,12.06,0.0,15.54,20.88,0.0,10.88,17.93,1.41,0.0,1.96,0.0,1.31,0.0,0.26,0.02,0.37,0.29,0.91,12.36,19.31,0.0,0.99,0.93,0.0,46.6,0.0,35.99,3.0,17.96,21.252,0.0,22.42,6.36,35.97,0.0,0.0,0.0,18.95,0.0,0.0,7.85,0.0,11.35,0.0,0.0,2.9,0.0,15.03,0.0,0.0,7.02,0.0,0.0,16.843,9.62,0.0,0.0,0.396,0.0,8.6544,8.8344,4.2432,0.0,0.0,0.0,1.75,,,,,19.31,33.65,16.12,25.88,28.85,26.13,0.83,1.21,22.55,20.03,3.63,1.81,12.9,13.19,6.23,3.5,42.7473,,5.94,2.19,2.2,1.52,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8243.04
2021-01-22,92.59,129.25,35.58,140.11,145.11,45.75,41.05,28.4,64.09,14.9,18.39,2.9,11.94,0.0,6.99,11.36,8.78,0.72,17.2728,3.73,0.0,1.75,0.0,176.30999999999997,16.18155,51.88,0.6,2.64,20.25,10.4832,5.04,46.4749,11.42,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7795.599999999999,820.6628000000001,329.85965000000004,16.32,8962.44245,912.0,1208.0,691.0,1020.0,914.0,927.0,703.18,511.15,472.5,410.07,26.7,0.0,35.53,0.0,39.06,7.5,5.7,0.0,4.8,0.0,47.12,55.2,0.0,5.17,6.86,6.97,7.93,5.88,0.0,29.7,0.0,50.06,0.0,90.05,0.0,29.29,17.08,0.0,13.36,24.1,0.0,1.22,16.95,10.24,0.0,1.1,0.0,0.96,0.0,0.19,0.0,0.62,0.0,11.62,0.74,17.64,0.0,2.82,2.67,0.0,40.26,0.0,41.05,6.04,22.36,0.0,0.0,29.47,0.0,34.62,0.0,0.0,0.0,14.9,0.0,0.0,0.0,11.9,6.49,2.9,0.0,0.0,0.0,11.94,0.0,0.0,6.99,0.0,0.0,11.36,8.78,0.0,0.0,0.72,0.0,8.6256,8.6472,3.73,0.0,0.0,0.0,1.75,,,,,21.49,37.33,18.66,33.09,36.14,29.6,10.4832,5.69835,30.77,21.11,0.36,0.24,2.64,20.25,10.4832,5.04,46.4749,,5.63,2.14,2.17,1.48,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7795.599999999999
2021-01-23,91.70000000000002,126.21,95.94,130.13,124.78000000000002,46.58,38.05,28.88,55.48,16.15,16.54,2.9,9.81,0.0,7.26,12.63,5.64,0.558,17.1072,3.6576,0.0,1.72,0.0,142.61,17.59,17.85,11.38,16.59,11.86,16.65,7.0,52.234,9.65,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6467.782,831.7227999999997,293.764,13.98,7607.2488,888.0,1123.0,0.0,1190.0,1116.0,0.0,702.09,511.152,495.94,414.55,27.05,0.0,35.53,0.0,39.31,5.4,6.9,4.56,0.0,0.0,45.5,53.19,0.0,12.53,0.0,14.99,0.0,0.0,15.84,80.1,0.0,39.77,0.0,90.36,0.0,24.03,18.41,0.0,10.72,22.34,0.0,0.0,1.04,22.98,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.14,0.0,24.36,0.0,0.69,0.0,5.25,1.02,0.0,40.31,0.0,38.05,6.32,22.56,0.0,0.0,25.56,0.0,29.92,0.0,0.0,0.0,16.15,0.0,0.0,0.0,16.54,0.0,0.0,2.9,0.0,3.0,6.81,0.0,0.0,7.26,0.0,0.0,12.63,5.64,0.0,0.0,0.558,0.0,8.5896,8.5176,3.6576,0.0,0.0,0.0,1.72,,,,,22.0,27.86,11.03,23.05,32.44,26.23,7.11,10.48,8.42,9.43,7.27,4.11,16.59,11.86,16.65,7.0,52.234,,4.6,1.72,1.86,1.47,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6467.782
2021-01-24,91.62,122.91,102.96,134.14999999999998,132.37,45.35,38.07,28.96,56.31,14.09,15.16,2.9,8.85,0.0,7.56,12.62,7.22,0.558,17.0424,5.14,0.0,1.72,0.0,240.63,22.77,75.2,9.77,26.48,52.96,6.58,19.32,72.9418,10.21,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5111.197999999999,845.5604000000001,526.6517999999999,14.29,6497.700200000001,0.0,889.0,0.0,1174.0,944.0,0.0,673.998,510.84,487.09,422.57,9.7,0.0,0.0,35.66,38.56,12.6,0.0,0.0,4.8,0.0,45.46,52.84,0.0,5.04,6.1,0.0,13.47,15.66,0.0,87.3,0.0,0.0,50.58,83.57,0.0,26.56,11.49,0.0,14.86,24.22,0.0,9.97,0.0,16.64,0.0,0.14,0.0,0.05,0.0,0.02,0.0,0.08,0.0,17.76,10.58,0.0,0.0,4.62,0.69,0.63,39.41,0.0,38.07,6.84,22.12,0.0,0.0,24.86,0.0,31.45,0.0,0.0,0.0,14.09,0.0,0.0,0.0,15.16,0.0,0.0,0.0,2.9,8.85,0.0,0.0,0.0,7.56,0.0,0.0,12.62,7.22,0.0,0.0,0.558,0.0,8.5608,8.4816,5.14,0.0,0.0,0.0,1.72,,,,,43.43,49.77,25.17,44.82,47.75,29.69,12.17,10.6,36.56,38.64,6.45,3.32,26.48,52.96,6.58,19.32,72.9418,,4.86,1.74,2.0,1.61,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111.197999999999
2021-01-25,93.07,133.64,130.5,138.53,139.84,103.92,35.56,29.08,61.04,14.62,15.95,2.9,13.26,0.0,0.0,12.163,9.89,0.576,16.979999999999997,2.4,0.0,1.74,0.0,97.19,15.06015,40.59,7.24,22.32,16.39,11.38,17.92,37.5411,11.36,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.5,955.659,265.63125,16.25,6878.040250000002,0.0,1088.0,0.0,1226.0,1216.0,0.0,666.27,510.41,493.74,422.63,17.45,0.0,39.19,0.0,36.54,12.3,0.0,5.04,0.0,47.57,0.0,26.0,33.46,12.13,0.0,14.48,0.0,0.0,15.3,115.2,0.0,0.0,51.96,86.57,0.0,27.47,12.53,0.0,16.1,25.7,0.0,1.27,9.71,17.43,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.48,18.24,10.85,0.0,4.08,5.88,5.97,87.99,0.0,35.56,6.44,22.64,0.0,7.89,11.85,6.99,34.31,0.0,0.0,9.39,5.23,0.0,0.0,0.0,15.95,0.0,2.9,0.0,0.0,13.26,0.0,0.0,0.0,0.0,0.0,3.73,8.433,9.89,0.0,0.0,0.576,0.0,8.53,8.45,2.4,0.0,0.0,0.0,1.74,,,,,15.09,20.22,8.06,15.7,21.02,17.1,9.4052,5.65495,20.98,19.61,5.05,2.19,22.32,16.39,11.38,17.92,37.5411,,5.67,2.01,2.09,1.59,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640.5
2021-01-26,94.03,120.6,94.14,130.98,137.57,56.85,39.36,29.08,64.11,15.91,16.5,2.9,14.76,0.0,0.0,13.713,8.88,0.918,16.956,3.56,0.0,1.53,0.0,106.23,7.65,45.09,3.85,8.79,18.44,18.96,1.54,41.4505,11.05,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5463.7300000000005,862.3469999999998,252.0005,15.68,6593.757499999997,0.0,1050.0,0.0,1229.0,1079.0,0.0,676.43,509.17,472.47,421.06,26.6,0.0,33.64,0.0,41.83,6.9,6.45,0.0,5.21,46.11,8.85,43.94,0.0,0.0,10.58,0.0,11.12,15.84,0.0,78.3,0.0,42.4,0.0,88.58,0.0,21.5,16.37,0.0,12.5,26.4,0.0,0.0,11.07,16.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.07,0.0,9.17,4.39,19.25,0.0,5.67,0.0,0.0,51.18,0.0,39.36,6.44,22.64,0.0,21.21,0.0,7.08,28.42,0.0,7.4,15.91,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,2.9,14.76,0.0,0.0,0.0,0.0,0.0,13.713,0.0,8.88,0.0,0.0,0.918,0.0,8.5176,8.4384,2.05,1.51,0.0,0.0,1.53,,,,,16.26,22.77,9.05,18.95,19.12,20.08,4.61,3.04,29.32,15.77,2.48,1.37,8.79,18.44,18.96,1.54,41.4505,,5.53,1.98,2.01,1.53,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463.7300000000005
2021-01-27,94.39,131.77,92.22,173.44,193.45,9.29,37.11,68.736,64.55000000000001,26.28,29.83,2.95,22.77,0.0,0.0,21.64,15.5,0.3276,16.8552,3.76,0.0,1.56,0.0,247.85,19.27,85.02000000000001,3.71,30.4,42.79,15.82,26.6,79.548,7.550000000000001,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921.401999999999,1006.4288,551.0079999999999,12.16,6490.998800000002,0.0,900.0,0.0,1163.0,821.0,0.0,646.52,508.57,452.574,403.038,26.7,0.0,0.0,35.66,41.33,12.6,0.0,4.8,0.0,0.0,45.65,29.79,26.77,7.12,6.77,8.21,7.46,0.0,14.82,77.4,0.0,78.92,73.14,21.38,0.0,37.15,21.85,0.0,13.16,33.26,0.0,0.0,20.84,20.6,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,14.58,23.25,0.0,0.0,0.0,0.0,9.29,0.0,37.11,0.0,22.92,45.816,25.42,0.0,5.23,26.89,0.0,7.01,12.64,13.64,0.0,6.38,4.09,15.53,3.83,0.0,0.0,2.95,3.0,19.77,0.0,0.0,0.0,0.0,21.64,0.0,15.5,0.0,0.0,0.0,0.3276,8.4672,8.388,0.0,3.76,0.0,0.0,1.56,,,,,43.69,50.06,24.04,45.81,45.15,39.1,8.93,10.34,50.06,34.96,2.33,1.38,30.4,42.79,15.82,26.6,79.548,,2.88,1.0,2.11,1.56,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921.402
2021-01-28,91.24,128.56,92.7,160.03,204.98,79.64,45.33,71.936,76.99000000000001,24.66,25.05,2.95,21.69,0.0,0.0,21.88,16.939999999999998,1.33,16.704,5.45,0.0,1.53,0.0,102.71,109.01,43.24,65.42,68.6,25.6471,67.38,37.52,40.5178,8.73,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4101.468,1089.5899999999997,560.0449,13.25,5764.352899999998,0.0,877.0,0.0,1211.0,0.0,0.0,648.68,509.65,432.744,395.244,27.15,0.0,35.66,39.06,0.0,0.0,12.15,0.0,4.37,46.48,0.0,26.33,27.39,5.41,7.7,6.52,8.73,15.3,0.0,77.4,0.0,65.41,64.03,30.59,0.0,38.38,17.58,0.0,20.64,37.61,0.0,0.0,20.06,20.77,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.59,0.0,7.98,7.98,3.99,59.69,0.0,45.33,0.0,23.36,48.576,28.57,0.0,7.5,33.67,0.0,7.25,0.0,24.66,0.0,22.91,0.0,0.0,2.14,0.0,2.95,0.0,0.0,21.69,0.0,0.0,0.0,0.0,21.88,0.0,10.34,6.6,0.0,0.0,1.33,8.3952,8.3088,0.0,5.45,0.0,0.0,1.53,,,,,13.44,19.94,9.19,16.12,24.1,19.92,36.18,72.83,25.84,17.4,44.88,20.54,68.6,25.6471,67.38,37.52,40.5178,,4.28,1.43,1.97,1.05,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.468
2021-01-29,93.67,120.95,78.66,171.87,197.34000000000003,91.73,48.56,71.02000000000001,71.28,21.47,20.97,2.98,16.56,0.0,0.0,20.06,12.86,1.1124,16.5528,2.75,0.0,1.48,0.0,285.77,69.64,115.36,80.75,36.0,94.08,15.5337,39.9,83.1425,12.59,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547.98,1061.8751999999995,820.1762,18.03,5448.061399999999,0.0,877.0,0.0,1212.0,0.0,0.0,505.81,510.89,415.08,0.0,27.2,0.0,39.82,35.78,0.0,6.21,6.87,4.99,0.0,41.41,0.0,0.0,52.1,0.0,12.86,0.0,14.58,0.0,14.76,63.9,0.0,80.15,68.4,23.32,0.0,40.66,11.72,0.0,20.46,33.0,0.0,14.64,7.54,20.55,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,24.37,8.13,13.08,9.66,0.0,60.86,0.0,48.56,0.0,23.0,48.02,25.17,0.0,7.07,27.66,0.0,11.38,0.0,21.47,0.0,20.97,0.0,0.0,0.0,2.98,0.0,0.0,0.0,16.56,0.0,0.0,0.0,0.0,4.73,15.33,0.0,12.86,0.0,0.0,1.1124,8.316,8.2368,2.16,0.59,0.0,1.48,0.0,,,,,51.43,59.67,31.96,51.75,52.31,38.65,22.75,46.89,55.14,60.22,57.28,23.47,36.0,94.08,15.5337,39.9,83.1425,,6.33,2.27,2.24,1.75,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547.9799999999996
2021-01-30,93.18,129.1,64.62,143.37,155.91000000000005,16.59,43.62,45.120000000000005,65.34,14.67,15.29,2.98,12.51,0.0,7.08,16.054,8.93,1.0,16.439999999999998,2.66,0.0,1.54,0.0,219.85,3.58,56.05,50.39,6.53,36.92,6.0606,1.96,78.6258,12.41,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.32,856.0039999999996,459.9664,17.759999999999998,5009.0504,0.0,944.0,0.0,1257.0,0.0,0.0,506.06,510.59,431.22,0.0,26.45,0.0,0.0,75.73,0.0,0.0,12.63,0.0,4.82,31.61,15.45,0.0,57.62,5.31,5.58,6.38,7.15,9.72,0.0,54.9,0.0,0.0,51.15,92.22,0.0,31.88,0.0,12.54,16.2,26.3,0.0,13.72,0.0,17.56,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,1.18,21.18,0.0,1.05,0.0,0.0,15.54,0.0,43.62,25.16,19.96,0.0,23.03,0.0,5.08,29.98,0.0,7.25,0.0,14.67,0.0,15.29,0.0,0.0,0.0,0.0,0.0,2.98,0.0,12.51,0.0,0.0,7.08,0.0,0.0,16.054,0.0,8.93,0.0,0.0,1.0,8.27,8.17,2.66,0.0,0.0,0.0,1.54,,,,,33.32,48.92,22.62,40.86,40.6,33.53,0.58,3.0,32.52,23.53,35.86,14.53,6.53,36.92,6.0606,1.96,78.6258,,6.18,2.19,2.29,1.75,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.3199999999997
